open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1683129600000,1.403000,1.403000,1.265200,1.333100,95057899.6,1683136799999,129125241.3167800,397889,46480375.5,63173381.0470900,0
1683136800000,1.332700,1.362400,1.281100,1.317900,56779177.4,1683143999999,75189284.8779400,237518,28258091.0,37453888.1546700,0
1683144000000,1.317800,1.378400,1.304700,1.356000,35847321.3,1683151199999,48449414.2723800,154861,18836391.5,25464070.7808700,0
1683151200000,1.356000,1.412500,1.353500,1.393200,47006705.8,1683158399999,64942693.1082700,196254,25317930.5,35003642.5673800,0
1683158400000,1.393400,1.493100,1.385100,1.447600,88779182.5,1683165599999,129348656.5090400,351406,43699092.5,63676509.1449100,0
1683165600000,1.447700,1.452500,1.375000,1.404800,53187109.1,1683172799999,75315963.5175300,191072,25741713.5,36493585.6968700,0
1683172800000,1.404700,1.418000,1.385000,1.396100,33463595.3,1683179999999,46873005.5495100,124118,16667634.3,23352446.9456100,0
1683180000000,1.396100,1.397600,1.350000,1.370700,45267664.2,1683187199999,61939506.1832100,151762,21668668.8,29654218.8431300,0
1683187200000,1.370900,1.397200,1.363000,1.386600,36597813.5,1683194399999,50481138.7633800,136800,18836008.8,25987493.6009900,0
1683194400000,1.386700,1.388000,1.296000,1.300200,76586450.3,1683201599999,103110082.5860400,290798,34814811.9,46920787.8762500,0
1683201600000,1.300600,1.337900,1.294300,1.328400,58075031.8,1683208799999,76717520.9156900,244863,29604064.9,39115656.5626200,0
1683208800000,1.328400,1.348500,1.302200,1.330300,37292468.5,1683215999999,49515280.9641100,156366,18759149.2,24920139.6843100,0
1683216000000,1.330200,1.345600,1.312200,1.323700,31428709.7,1683223199999,41807137.5394900,135879,15159362.0,20173636.4843600,0
1683223200000,1.323700,1.337600,1.312000,1.332700,22122827.6,1683230399999,29284598.2067100,101849,11506634.7,15235482.2162300,0
