open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1640995200000,46210.57,46944.56,46210.55,46766.78,16233.714,1641002399999,756825385.08028,164575,8467.538,394748524.05844,0
1641002400000,46767.44,46917.87,46709.44,46789.56,8687.705,1641009599999,406765665.01440,85473,4031.372,188771318.63189,0
1641009600000,46789.55,47566.66,46605.00,47184.18,21137.306,1641016799999,995276523.86547,207138,11049.388,520337161.78768,0
1641016800000,47184.19,47314.40,46867.00,47186.83,13702.713,1641023999999,645205672.13353,129708,6821.955,321278181.00017,0
1641024000000,47186.83,47338.00,46920.02,47137.37,11806.949,1641031199999,556466019.75969,124750,5804.047,273582999.46700,0
1641031200000,47137.01,47293.76,46700.09,46755.01,17614.338,1641038399999,826690978.19486,182786,8244.145,387010417.89449,0
1641038400000,46755.01,47200.00,46755.01,47005.55,11857.855,1641045599999,557519041.82477,131392,5870.384,276020750.21237,0
1641045600000,47005.55,47488.64,46830.23,47194.78,16435.875,1641052799999,774703352.87737,172013,8449.358,398312378.11114,0
1641052800000,47194.77,47943.77,47157.59,47733.16,22802.919,1641059999999,1083909471.01340,246256,11580.914,550468150.00570,0
1641060000000,47733.16,47832.04,47278.67,47326.98,15663.577,1641067199999,744243977.53387,154758,7351.164,349307616.15126,0
1641067200000,47326.99,47549.98,47223.00,47322.20,11066.151,1641074399999,524522175.01483,109928,5835.255,276609620.51548,0
1641074400000,47322.19,47813.43,47202.47,47704.35,12424.482,1641081599999,589704399.34482,114321,6480.699,307660523.12207,0
1641081600000,47704.35,47745.61,47312.99,47381.21,12628.117,1641088799999,600156505.96453,121151,6056.613,287838540.20145,0
1641088800000,47381.21,47470.00,47263.28,47330.75,8212.064,1641095999999,388941005.18380,94222,4055.307,192087749.30482,0
1641096000000,47330.76,47418.65,46749.99,47077.70,20574.371,1641103199999,967327414.41225,175705,9794.273,460487439.51320,0
1641103200000,47076.58,47294.01,47005.30,47171.04,10742.189,1641110399999,506431550.75838,101548,5761.729,271658367.89091,0
1641110400000,47171.39,47500.00,46963.66,47263.18,13718.593,1641117599999,648098189.69354,135521,7102.518,335616861.52170,0
1641117600000,47263.18,47374.70,47121.53,47231.30,8489.814,1641124799999,401231628.77761,88839,4228.040,199843632.54002,0
1641124800000,47231.29,47453.05,47002.47,47133.07,14559.011,1641131999999,687082936.27046,147792,7097.810,334962690.03989,0
1641132000000,47133.08,47400.00,47006.66,47329.68,12233.129,1641139199999,577269706.04504,139000,6201.918,292692243.71364,0
1641139200000,47329.68,48000.00,47263.50,47402.30,32273.123,1641146399999,1536513610.93952,313107,15783.057,751510128.82497,0
1641146400000,47401.60,47408.70,46605.68,46908.29,31590.327,1641153599999,1484465329.58854,299183,16004.942,752108639.71382,0
1641153600000,46908.66,47185.65,46815.75,47023.47,8906.731,1641160799999,418667478.09644,101345,4479.837,210593029.24083,0
1641160800000,47020.94,47469.46,47014.81,47280.00,10867.624,1641167999999,513962967.87779,127831,5415.269,256098249.41945,0
1641168000000,47280.01,47288.28,46935.08,47117.42,10606.720,1641175199999,499674929.00221,110696,5222.880,246040051.81606,0
1641175200000,47117.42,47117.43,46717.26,46802.86,15685.161,1641182399999,735896662.31836,138521,7246.843,340044302.42961,0
1641182400000,46802.86,47217.37,46750.00,47083.37,13511.316,1641189599999,634344097.91381,121880,7056.691,331323375.68661,0
1641189600000,47083.37,47105.97,46857.38,47041.11,7821.928,1641196799999,367456061.26628,86223,3676.054,172711302.32789,0
1641196800000,47042.77,47133.97,46777.00,46979.01,13621.024,1641203999999,639397016.80215,133834,6655.880,312463531.89460,0
1641204000000,46979.02,47436.26,46978.91,47364.11,19614.556,1641211199999,925931502.34001,196103,10276.535,485157513.38851,0
1641211200000,47364.11,47575.22,47123.94,47157.33,20589.486,1641218399999,974452587.28218,195142,9676.713,458016009.51309,0
1641218400000,47157.33,47290.00,46560.00,46689.99,37122.577,1641225599999,1741697720.76897,336324,17636.636,827692019.83257,0
1641225600000,46689.99,46800.00,46260.40,46564.54,36462.022,1641232799999,1696168212.79919,351043,18092.119,841764821.03822,0
1641232800000,46564.53,46735.00,46345.28,46364.55,12901.767,1641239999999,600337271.89446,135253,6117.690,284688955.42060,0
1641240000000,46364.56,46416.00,45665.40,45974.50,39287.005,1641247199999,1806347487.50338,388691,18097.586,832091020.64526,0
1641247200000,45973.72,46579.28,45953.38,46445.81,17558.231,1641254399999,813022234.13173,174008,9297.631,430594039.21784,0
1641254400000,46445.80,46550.00,46050.00,46065.39,15771.384,1641261599999,730157043.32516,157544,7657.054,354557169.73588,0
1641261600000,46065.38,46380.00,45931.61,46313.95,15045.005,1641268799999,694379925.42475,149048,7417.608,342409083.97881,0
1641268800000,46313.95,46417.51,46020.50,46151.49,13753.892,1641275999999,635176418.66956,141860,6660.515,307609097.39390,0
1641276000000,46151.49,46550.89,46062.80,46521.68,15097.665,1641283199999,699737423.29941,160641,7486.856,347016446.92035,0
1641283200000,46521.69,46690.00,46270.54,46355.20,17136.778,1641290399999,796579573.37802,174558,7834.764,364297114.56805,0
1641290400000,46354.27,46750.00,46288.01,46709.98,20600.902,1641297599999,959874620.07750,192459,10450.430,486870493.39420,0
1641297600000,46709.97,47088.00,46390.84,46933.15,25615.045,1641304799999,1196520038.41335,242254,13087.748,611473720.58785,0
1641304800000,46933.14,47524.36,46781.93,46925.28,43016.783,1641311999999,2029659972.59635,382000,20657.304,974801477.25644,0
1641312000000,46925.28,46986.54,46523.00,46564.00,27960.103,1641319199999,1308294882.29785,250679,13857.227,648498384.00065,0
1641319200000,46563.99,46719.93,45445.57,46058.09,64935.551,1641326399999,2991501313.64231,568371,31835.703,1466846678.17249,0
1641326400000,46058.09,46430.38,45959.47,46230.60,16626.525,1641333599999,768398984.98994,173725,8455.915,390797536.23041,0
1641333600000,46230.59,46272.62,45750.00,45833.42,16590.117,1641340799999,763326560.05387,170467,7885.085,362878329.72507,0
1641340800000,45833.41,46333.00,45710.23,46112.10,16843.577,1641347999999,776604716.11896,157524,8279.353,381777801.05491,0
1641348000000,46112.11,46580.00,46111.29,46409.76,11970.550,1641355199999,555145730.28268,116636,6409.832,297256173.79748,0
1641355200000,46412.87,46537.00,46243.10,46302.72,9561.180,1641362399999,443395174.01446,92141,4615.317,214085066.61230,0
1641362400000,46302.72,46489.97,46250.59,46399.33,8728.612,1641369599999,404933326.51203,84106,4313.722,200130079.49764,0
1641369600000,46399.34,46943.47,46261.75,46850.75,22488.345,1641376799999,1049280721.84929,227074,11643.245,543314951.65538,0
1641376800000,46850.76,47075.29,46095.40,46271.93,32403.233,1641383999999,1509113769.20680,311992,15410.371,717871170.48930,0
1641384000000,46271.93,46456.57,45900.00,46429.36,33718.328,1641391199999,1557719547.67305,313126,16749.396,773946542.59135,0
1641391200000,46429.36,46820.83,46123.64,46611.46,47580.942,1641398399999,2213362685.69511,417150,23746.929,1104904372.34065,0
1641398400000,46611.47,46670.00,45983.93,46007.99,24846.147,1641405599999,1151405944.61418,230375,11546.629,535216756.87213,0
1641405600000,46007.98,46326.80,44128.22,44673.22,103364.701,1641412799999,4698162745.30832,895587,47164.651,2146074492.07814,0
1641412800000,44671.93,44835.00,43250.00,43604.00,95296.574,1641419999999,4199419518.58360,848716,45734.810,2016239877.25890,0
1641420000000,43604.01,43785.53,42270.00,43421.69,78675.380,1641427199999,3401344941.03917,743754,36961.288,1599318937.27714,0
1641427200000,43421.70,43766.00,43255.00,43525.91,27380.420,1641434399999,1191614675.09412,255223,13362.903,581666610.10662,0
1641434400000,43525.90,43600.00,42801.00,42817.38,28796.644,1641441599999,1243092264.34273,263246,13501.716,582996563.53151,0
1641441600000,42821.05,43247.08,42566.73,43038.12,35952.204,1641448799999,1543518752.46704,335348,18300.820,785910980.58336,0
1641448800000,43038.13,43258.82,42900.00,43222.22,17723.683,1641455999999,763702307.15444,189902,9182.783,395700412.80294,0
1641456000000,43222.22,43253.23,42385.83,42591.58,34037.253,1641463199999,1457634365.63026,343115,16089.607,689266740.86607,0
1641463200000,42591.57,42947.05,42562.74,42865.15,25240.908,1641470399999,1080260798.10266,259567,12962.769,554824420.31715,0
1641470400000,42865.14,43188.00,42629.75,43123.15,27559.138,1641477599999,1183073349.69684,282012,13680.085,587375147.37476,0
1641477600000,43123.14,43228.73,42650.00,42947.79,34400.628,1641484799999,1476466312.95535,333831,17396.209,746691821.85882,0
