open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1683129600000,1.403000,1.403000,1.265200,1.317900,151837077.0,1683143999999,204314526.1947200,635407,74738466.5,100627269.2017600,0
1683144000000,1.317800,1.412500,1.304700,1.393200,82854027.1,1683158399999,113392107.3806500,351115,44154322.0,60467713.3482500,0
1683158400000,1.393400,1.493100,1.375000,1.404800,141966291.6,1683172799999,204664620.0265700,542478,69440806.0,100170094.8417800,0
1683172800000,1.404700,1.418000,1.350000,1.370700,78731259.5,1683187199999,108812511.7327200,275880,38336303.1,53006665.7887400,0
1683187200000,1.370900,1.397200,1.296000,1.300200,113184263.8,1683201599999,153591221.3494200,427598,53650820.7,72908281.4772400,0
1683201600000,1.300600,1.348500,1.294300,1.330300,95367500.3,1683215999999,126232801.8798000,401229,48363214.1,64035796.2469300,0
1683216000000,1.330200,1.345600,1.312000,1.332700,53551537.3,1683230399999,71091735.7462000,237728,26665996.7,35409118.7005900,0
1683230400000,1.332600,1.343700,1.306300,1.329500,32630421.9,1683244799999,43233840.2064500,152964,15943451.8,21131771.8743300,0
1683244800000,1.329500,1.338500,1.258600,1.267900,88592884.7,1683259199999,114749741.1824700,334502,40900082.0,53023200.9428000,0
1683259200000,1.267900,1.289900,1.260200,1.275000,56105835.9,1683273599999,71590394.6142100,221630,27485316.3,35079724.5996400,0
1683273600000,1.275100,1.380000,1.262000,1.343100,175657466.8,1683287999999,233169692.4923700,620907,87442144.0,116112913.9350400,0
1683288000000,1.343000,1.369900,1.295000,1.306600,138297439.6,1683302399999,184674507.3597700,480013,66911208.2,89421914.1123000,0
1683302400000,1.306600,1.325500,1.278300,1.308100,61993118.2,1683316799999,80797923.7555700,212175,29233116.4,38115869.6130000,0
1683316800000,1.308200,1.316700,1.285200,1.305900,24787729.6,1683331199999,32294499.3208600,103120,11658113.7,15193420.3779100,0
1683331200000,1.305900,1.360000,1.290700,1.342500,81666809.2,1683345599999,108653122.8380800,295205,42354947.2,56375616.3216000,0
1683345600000,1.342500,1.376900,1.324100,1.345200,72627595.2,1683359999999,98068510.6631800,267281,36635589.4,49491144.4805100,0
1683360000000,1.345200,1.346800,1.300600,1.323800,58122874.5,1683374399999,76732611.2313200,216715,27188499.2,35905767.3143600,0
1683374400000,1.323500,1.352500,1.268000,1.334900,104052459.6,1683388799999,136659024.5096700,375225,48665208.7,63998040.2730100,0
1683388800000,1.334900,1.345500,1.301500,1.327600,64480796.7,1683403199999,84930481.7996700,249060,32041852.1,42211690.0231300,0
1683403200000,1.327600,1.338900,1.305500,1.329100,32016329.2,1683417599999,42397338.9466100,145064,16030364.0,21228947.3168100,0
1683417600000,1.329300,1.347200,1.286000,1.295300,55304522.4,1683431999999,72676764.6407700,193082,24747858.5,32556170.9318900,0
1683432000000,1.295300,1.309300,1.293100,1.299100,19144275.9,1683446399999,24930958.1500900,78741,9090599.2,11839859.0821100,0
1683446400000,1.299200,1.313900,1.280000,1.289900,30658056.4,1683460799999,39827286.5622600,119357,13981058.8,18177124.5475200,0
1683460800000,1.290000,1.310400,1.280500,1.285800,38042626.0,1683475199999,49326816.3867000,143994,17751276.9,23023107.4886400,0
1683475200000,1.285700,1.297500,1.268800,1.279500,34687837.8,1683489599999,44506783.7508300,135012,16058024.9,20612684.2078300,0
1683489600000,1.279600,1.289000,1.213500,1.241900,40351228.1,1683503999999,50891790.3969400,130268,17234378.6,21757952.1885200,0
1683504000000,1.241800,1.243500,1.100000,1.159700,128525642.0,1683518399999,150919855.6908800,388172,59370873.7,69710408.7214600,0
1683518400000,1.159700,1.164800,1.113000,1.129500,65809473.7,1683532799999,75212453.9421900,208822,31477189.1,35990100.8759200,0
1683532800000,1.129400,1.158900,1.124700,1.142700,63317760.5,1683547199999,72418643.0247400,206603,32576162.6,37267802.3252000,0
1683547200000,1.142700,1.161800,1.130200,1.144600,55809435.2,1683561599999,63988697.5348700,199020,28403800.1,32575292.7941500,0
1683561600000,1.144600,1.147900,1.011300,1.043000,133486021.1,1683575999999,143568527.2331700,411262,63618460.2,68428366.4569700,0
1683576000000,1.043000,1.158300,1.042800,1.135900,102976211.0,1683590399999,114082503.1217200,298425,53679805.4,59446008.9544500,0
1683590400000,1.135600,1.142000,1.101500,1.113500,53466573.8,1683604799999,59903954.4199000,158826,26159431.1,29322361.6579000,0
1683604800000,1.113500,1.155100,1.093900,1.149500,59757691.0,1683619199999,66894676.1653900,151387,30616106.1,34301734.9358000,0
1683619200000,1.149400,1.149700,1.103600,1.137400,58554531.7,1683633599999,65951903.0285400,158562,28004417.9,31546290.9876300,0
1683633600000,1.137300,1.174400,1.121100,1.148800,107069390.5,1683647999999,122822484.7889800,281673,53671298.0,61600404.8858500,0
1683648000000,1.148900,1.187000,1.138000,1.181900,92936427.6,1683662399999,108095878.4408000,252409,46244247.5,53798026.2430000,0
